SKILLNAME	ICON	ACTIVITY_TYPE
expertise_me_enhance_dodge_1	/Styles.Icon.command.me_enhance_dodge	
expertise_sp_quiet_steps_1	/Styles.Icon.command.sp_quiet_steps	
expertise_sp_quiet_steps_2	/Styles.Icon.command.sp_quiet_steps	
expertise_sp_rapid_concealment_1	/Styles.Icon.command.sp_rapid_concealment	
expertise_sp_rapid_concealment_2	/Styles.Icon.command.sp_rapid_concealment	
expertise_sp_rapid_concealment_3	/Styles.Icon.command.sp_rapid_concealment	
expertise_sp_rapid_concealment_4	/Styles.Icon.command.sp_rapid_concealment	
expertise_sp_careful_observation_1	/Styles.Icon.command.sp_careful_observation	
expertise_sp_careful_observation_2	/Styles.Icon.command.sp_careful_observation	
expertise_sp_cloaked_attacks_1	/Styles.Icon.command.sp_cloaked_attacks	
expertise_sp_smoke_screen_1	/Styles.Icon.command.sp_smoke_screen	
expertise_sp_smoke_screen_2	/Styles.Icon.command.sp_smoke_screen	
expertise_sp_smoke_screen_3	/Styles.Icon.command.sp_smoke_screen	
expertise_sp_smoke_screen_4	/Styles.Icon.command.sp_smoke_screen	
expertise_sp_reveal_shadows_1	/Styles.Icon.command.sp_reveal_shadows	
expertise_sp_decoy_1	/Styles.Icon.command.sp_decoy	
expertise_sp_cloak_and_dagger_1	/Styles.Icon.command.sp_cloak_and_dagger	
expertise_sp_cloak_and_dagger_2	/Styles.Icon.command.sp_cloak_and_dagger	
expertise_sp_cloak_and_dagger_3	/Styles.Icon.command.sp_cloak_and_dagger	
expertise_sp_cloak_and_dagger_4	/Styles.Icon.command.sp_cloak_and_dagger	
expertise_sp_burst_of_shadows_1	/Styles.Icon.command.sp_burst_of_shadows	
expertise_sp_expose_shadows_1	/Styles.Icon.command.sp_expose_shadows	
expertise_sp_expose_shadows_2	/Styles.Icon.command.sp_expose_shadows	
expertise_sp_expose_shadows_3	/Styles.Icon.command.sp_expose_shadows	
expertise_sp_expose_shadows_4	/Styles.Icon.command.sp_expose_shadows	
expertise_sp_puncturing_strikes_1	/Styles.Icon.command.sp_puncturing_strikes	
expertise_sp_puncturing_strikes_2	/Styles.Icon.command.sp_puncturing_strikes	
expertise_sp_puncturing_strikes_3	/Styles.Icon.command.sp_puncturing_strikes	
expertise_sp_puncturing_strikes_4	/Styles.Icon.command.sp_puncturing_strikes	
expertise_sp_steup_1	/Styles.Icon.command.sp_setup	
expertise_sp_steup_2	/Styles.Icon.command.sp_setup	
expertise_sp_steup_3	/Styles.Icon.command.sp_setup	
expertise_sp_steup_4	/Styles.Icon.command.sp_setup	
expertise_sp_shadows_embrace_1	/Styles.Icon.command.sp_shadows_embrace	
expertise_sp_shadows_embrace_2	/Styles.Icon.command.sp_shadows_embrace	
expertise_sp_shadows_embrace_3	/Styles.Icon.command.sp_shadows_embrace	
expertise_sp_shadows_embrace_4	/Styles.Icon.command.sp_shadows_embrace	
expertise_sp_undercover_1	/Styles.Icon.command.sp_undercover	
expertise_sp_undercover_2	/Styles.Icon.command.sp_undercover	
expertise_sp_undercover_3	/Styles.Icon.command.sp_undercover	
expertise_sp_initiative_1	/Styles.Icon.command.sp_initiative	
expertise_sp_initiative_2	/Styles.Icon.command.sp_initiative	
expertise_sp_initiative_3	/Styles.Icon.command.sp_initiative	
expertise_sp_initiative_4	/Styles.Icon.command.sp_initiative	
expertise_sp_without_a_trace_1	/Styles.Icon.command.sp_without_a_trace	
expertise_sp_covert_mastery_1	/Styles.Icon.command.sp_covert_mastery	
expertise_sp_covert_mastery_2	/Styles.Icon.command.sp_covert_mastery	
expertise_sp_covert_mastery_3	/Styles.Icon.command.sp_covert_mastery	
expertise_sp_covert_mastery_4	/Styles.Icon.command.sp_covert_mastery	
expertise_sp_diversion_1	/Styles.Icon.command.sp_diversion	
expertise_sp_diversion_2	/Styles.Icon.command.sp_diversion	
expertise_sp_preparation_1	/Styles.Icon.command.sp_preparation	
expertise_sp_improved_spys_fang_1	/Styles.Icon.command.sp_improved_spys_fang	
expertise_sp_hidden_daggers_1	/Styles.Icon.command.sp_hd_ability	
expertise_sp_hidden_daggers_2	/Styles.Icon.command.sp_hd_ability	
expertise_sp_improved_first_aid_1	/Styles.Icon.command.sp_improved_first_aid	
expertise_sp_improved_first_aid_2	/Styles.Icon.command.sp_improved_first_aid	
expertise_sp_cloaked_recovery_1	/Styles.Icon.command.sp_cloaked_recovery	
expertise_sp_protective_armor_1	/Styles.Icon.command.sp_protective_armor	
expertise_sp_protective_armor_2	/Styles.Icon.command.sp_protective_armor	
expertise_sp_protective_armor_3	/Styles.Icon.command.sp_protective_armor	
expertise_sp_protective_armor_4	/Styles.Icon.command.sp_protective_armor	
expertise_sp_improved_arachnids_web_1	/Styles.Icon.command.sp_improved_arachnids_web	
expertise_sp_run_its_course_1	/Styles.Icon.command.sp_run_its_course	
expertise_sp_noxious_traps_1	/Styles.Icon.command.sp_noxious_traps	
expertise_sp_noxious_traps_2	/Styles.Icon.command.sp_noxious_traps	
expertise_sp_cloaking_armor_1	/Styles.Icon.command.sp_cloaking_armor	
expertise_sp_cloaking_armor_2	/Styles.Icon.command.sp_cloaking_armor	
expertise_sp_cloaking_armor_3	/Styles.Icon.command.sp_cloaking_armor	
expertise_sp_opportunity_1	/Styles.Icon.command.sp_opportunity	
expertise_sp_opportunity_2	/Styles.Icon.command.sp_opportunity	
expertise_sp_opportunity_3	/Styles.Icon.command.sp_opportunity	
expertise_sp_opportunity_4	/Styles.Icon.command.sp_opportunity	
expertise_sp_precision_1	/Styles.Icon.command.sp_precision	
expertise_sp_precision_2	/Styles.Icon.command.sp_precision	
expertise_sp_precision_3	/Styles.Icon.command.sp_precision	
expertise_sp_precision_4	/Styles.Icon.command.sp_precision	
expertise_sp_increased_strength_1	/Styles.Icon.command.sp_increased_strength	
expertise_sp_increased_strength_2	/Styles.Icon.command.sp_increased_strength	
expertise_sp_increased_strength_3	/Styles.Icon.command.sp_increased_strength	
expertise_sp_increased_strength_4	/Styles.Icon.command.sp_increased_strength	
expertise_sp_glancing_armor_1	/Styles.Icon.command.sp_glancing_armor	
expertise_sp_glancing_armor_2	/Styles.Icon.command.sp_glancing_armor	
expertise_sp_deadly_pistols_1	/Styles.Icon.command.sp_deadly_pistols	
expertise_sp_deadly_pistols_2	/Styles.Icon.command.sp_deadly_pistols	
expertise_sp_deadly_pistols_3	/Styles.Icon.command.sp_deadly_pistols	
expertise_sp_close_quarters_1	/Styles.Icon.command.sp_close_quarters	
expertise_sp_close_quarters_2	/Styles.Icon.command.sp_close_quarters	
expertise_sp_close_quarters_3	/Styles.Icon.command.sp_close_quarters	
expertise_sp_deadly_toxins_1	/Styles.Icon.command.sp_deadly_toxins	
expertise_sp_deadly_toxins_2	/Styles.Icon.command.sp_deadly_toxins	
expertise_sp_increased_agility_1	/Styles.Icon.command.sp_increased_agility	
expertise_sp_increased_agility_2	/Styles.Icon.command.sp_increased_agility	
expertise_sp_increased_agility_3	/Styles.Icon.command.sp_increased_agility	
expertise_sp_increased_agility_4	/Styles.Icon.command.sp_increased_agility	
expertise_sp_cheap_shots_1	/Styles.Icon.command.sp_cheap_shots	
expertise_sp_cheap_shots_2	/Styles.Icon.command.sp_cheap_shots	
expertise_sp_cheap_shots_3	/Styles.Icon.command.sp_cheap_shots	
expertise_sp_cheap_shots_4	/Styles.Icon.command.sp_cheap_shots	
expertise_sp_cheap_strikes_1	/Styles.Icon.command.sp_cheap_strikes	
expertise_sp_cheap_strikes_2	/Styles.Icon.command.sp_cheap_strikes	
expertise_sp_cheap_strikes_3	/Styles.Icon.command.sp_cheap_strikes	
expertise_sp_cheap_strikes_4	/Styles.Icon.command.sp_cheap_strikes	
expertise_sp_crippling_traps_1	/Styles.Icon.command.sp_crippling_traps	
expertise_sp_crippling_traps_2	/Styles.Icon.command.sp_crippling_traps	
expertise_sp_avoid_damage_1	/Styles.Icon.command.sp_avoid_damage	
expertise_sp_smoke_mirrors	/Styles.Icon.command.sp_smoke_mirrors	
expertise_sp_jagged_edge_1	/Styles.Icon.command.sp_jagged_edge	
expertise_sp_jagged_edge_2	/Styles.Icon.command.sp_jagged_edge	
expertise_sp_jagged_edge_3	/Styles.Icon.command.sp_jagged_edge	
expertise_sp_savagery	/Styles.Icon.command.sp_savagery	
expertise_sp_assassins_blade_1	/Styles.Icon.command.sp_assassins_blade	
expertise_sp_assassins_blade_2	/Styles.Icon.command.sp_assassins_blade	
expertise_sp_vibrogenerator_1	/Styles.Icon.command.sp_vibrogenerator	
expertise_sp_vibrogenerator_2	/Styles.Icon.command.sp_vibrogenerator	
expertise_sp_vibrogenerator_3	/Styles.Icon.command.sp_vibrogenerator	
expertise_sp_resonance	/Styles.Icon.command.sp_resonance	
expertise_sp_equilibrium	/Styles.Icon.command.sp_equilibrium	
expertise_sp_assassins_mark	/Styles.Icon.command.sp_assassins_mark	
expertise_sp_shifty_setup_1	/Styles.Icon.command.sp_shifty_setup	
expertise_trader_business_accounting_1	/Styles.Icon.command.trader_business_accounting	
expertise_trader_business_accounting_2	/Styles.Icon.command.trader_business_accounting	
expertise_trader_business_accounting_3	/Styles.Icon.command.trader_business_accounting	
expertise_trader_business_accounting_4	/Styles.Icon.command.trader_business_accounting	
expertise_trader_sampling_collection_1	/Styles.Icon.command.trader_sampling_collection	
expertise_trader_sampling_collection_2	/Styles.Icon.command.trader_sampling_collection	
expertise_trader_sampling_collection_3	/Styles.Icon.command.trader_sampling_collection	
expertise_trader_sampling_collection_4	/Styles.Icon.command.trader_sampling_collection	
expertise_trader_warehousing_1	/Styles.Icon.command.trader_warehousing	
expertise_trader_warehousing_2	/Styles.Icon.command.trader_warehousing	
expertise_trader_warehousing_3	/Styles.Icon.command.trader_warehousing	
expertise_trader_warehousing_4	/Styles.Icon.command.trader_warehousing	
expertise_trader_harvester_storage_1	/Styles.Icon.command.trader_harvester_storage	
expertise_trader_harvester_storage_2	/Styles.Icon.command.trader_harvester_storage	
expertise_trader_harvester_storage_3	/Styles.Icon.command.trader_harvester_storage	
expertise_trader_harvester_storage_4	/Styles.Icon.command.trader_harvester_storage	
expertise_trader_sampling_efficiency_1	/Styles.Icon.command.trader_sampling_efficiency	
expertise_trader_sampling_efficiency_2	/Styles.Icon.command.trader_sampling_efficiency	
expertise_trader_sampling_efficiency_3	/Styles.Icon.command.trader_sampling_efficiency	
expertise_trader_personnel_management_1	/Styles.Icon.command.trader_personnel_management	
expertise_trader_personnel_management_2	/Styles.Icon.command.trader_personnel_management	
expertise_trader_factory_maintenance_1	/Styles.Icon.command.trader_factory_maintenance	
expertise_trader_factory_maintenance_2	/Styles.Icon.command.trader_factory_maintenance	
expertise_trader_factory_maintenance_3	/Styles.Icon.command.trader_factory_maintenance	
expertise_trader_factory_maintenance_4	/Styles.Icon.command.trader_factory_maintenance	
expertise_trader_harvester_maintenance_1	/Styles.Icon.command.trader_harvester_maintenance	
expertise_trader_harvester_maintenance_2	/Styles.Icon.command.trader_harvester_maintenance	
expertise_trader_harvester_maintenance_3	/Styles.Icon.command.trader_harvester_maintenance	
expertise_trader_harvester_maintenance_4	/Styles.Icon.command.trader_harvester_maintenance	
expertise_trader_factory_energy_1	/Styles.Icon.command.trader_factory_energy	
expertise_trader_factory_energy_2	/Styles.Icon.command.trader_factory_energy	
expertise_trader_factory_energy_3	/Styles.Icon.command.trader_factory_energy	
expertise_trader_factory_energy_4	/Styles.Icon.command.trader_factory_energy	
expertise_trader_harvester_energy_1	/Styles.Icon.command.trader_harvester_energy	
expertise_trader_harvester_energy_2	/Styles.Icon.command.trader_harvester_energy	
expertise_trader_harvester_energy_3	/Styles.Icon.command.trader_harvester_energy	
expertise_trader_harvester_energy_4	/Styles.Icon.command.trader_harvester_energy	
expertise_trader_reverse_engineering_1	/Styles.Icon.command.trader_reverse_engineering	
expertise_trader_reverse_engineering_2	/Styles.Icon.command.trader_reverse_engineering	
expertise_trader_factory_production_1	/Styles.Icon.command.trader_factory_production	
expertise_trader_factory_production_2	/Styles.Icon.command.trader_factory_production	
expertise_trader_harvester_collection_1	/Styles.Icon.command.trader_harvester_collection	
expertise_trader_harvester_collection_2	/Styles.Icon.command.trader_harvester_collection	
expertise_domestic_tailor_dexterity_1	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_domestic_tailor_dexterity_2	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_domestic_tailor_dexterity_3	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_domestic_tailor_dexterity_4	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_domestic_artisan_dexterity_1	/Styles.Icon.command.trader_artisan_dexterity	
expertise_domestic_artisan_dexterity_2	/Styles.Icon.command.trader_artisan_dexterity	
expertise_domestic_artisan_dexterity_3	/Styles.Icon.command.trader_artisan_dexterity	
expertise_domestic_artisan_dexterity_4	/Styles.Icon.command.trader_artisan_dexterity	
expertise_domestic_chef_dexterity_1	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_domestic_chef_dexterity_2	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_domestic_chef_dexterity_3	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_domestic_chef_dexterity_4	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_domestic_tailor_insight_1	/Styles.Icon.command.trader_profession_1_insight	
expertise_domestic_tailor_insight_2	/Styles.Icon.command.trader_profession_1_insight	
expertise_domestic_artisan_hypothesis_1	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_domestic_artisan_hypothesis_2	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_domestic_artisan_hypothesis_3	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_domestic_artisan_hypothesis_4	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_domestic_chef_insight_1	/Styles.Icon.command.trader_profession_2_insight	
expertise_domestic_chef_insight_2	/Styles.Icon.command.trader_profession_2_insight	
expertise_domestic_tailor_hypothesis_1	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_domestic_tailor_hypothesis_2	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_domestic_tailor_hypothesis_3	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_domestic_tailor_hypothesis_4	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_domestic_resource_processing_1	/Styles.Icon.command.trader_resource_processing	
expertise_domestic_resource_processing_2	/Styles.Icon.command.trader_resource_processing	
expertise_domestic_chef_hypothesis_1	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_domestic_chef_hypothesis_2	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_domestic_chef_hypothesis_3	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_domestic_chef_hypothesis_4	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_domestic_tailor_keen_understanding_1	/Styles.Icon.command.trader_profession_1_keen_understanding	
expertise_domestic_tailor_keen_understanding_2	/Styles.Icon.command.trader_profession_1_keen_understanding	
expertise_domestic_resource_refinement_1	/Styles.Icon.command.trader_resource_refinement	
expertise_domestic_resource_refinement_2	/Styles.Icon.command.trader_resource_refinement	
expertise_domestic_artisan_advanced_theory_1	/Styles.Icon.command.trader_artisan_advanced_theory	
expertise_domestic_chef_keen_understanding_1	/Styles.Icon.command.trader_profession_2_keen_understanding	
expertise_domestic_chef_keen_understanding_2	/Styles.Icon.command.trader_profession_2_keen_understanding	
expertise_domestic_tailor_advanced_theory_1	/Styles.Icon.command.trader_profession_1_advanced_theory	
expertise_domestic_tailor_socket_bonus_1	/Styles.Icon.command.trader_profession_1_socket_bonus	
expertise_domestic_tailor_attachment_upgrade_1	/Styles.Icon.command.trader_profession_1_attachment_bonus	
expertise_domestic_chef_schematic_1_1	/Styles.Icon.command.trader_profession_2_first_schematic	
expertise_domestic_chef_schematic_2_1	/Styles.Icon.command.trader_profession_2_second_schematic	
expertise_domestic_chef_advanced_theory_1	/Styles.Icon.command.trader_profession_2_advanced_theory	
expertise_structure_architect_dexterity_1	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_structure_architect_dexterity_2	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_structure_architect_dexterity_3	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_structure_architect_dexterity_4	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_structure_artisan_dexterity_1	/Styles.Icon.command.trader_artisan_dexterity	
expertise_structure_artisan_dexterity_2	/Styles.Icon.command.trader_artisan_dexterity	
expertise_structure_artisan_dexterity_3	/Styles.Icon.command.trader_artisan_dexterity	
expertise_structure_artisan_dexterity_4	/Styles.Icon.command.trader_artisan_dexterity	
expertise_structure_shipwright_dexterity_1	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_structure_shipwright_dexterity_2	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_structure_shipwright_dexterity_3	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_structure_shipwright_dexterity_4	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_structure_architect_insight_1	/Styles.Icon.command.trader_profession_1_insight	
expertise_structure_architect_insight_2	/Styles.Icon.command.trader_profession_1_insight	
expertise_structure_artisan_hypothesis_1	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_structure_artisan_hypothesis_2	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_structure_artisan_hypothesis_3	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_structure_artisan_hypothesis_4	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_structure_shipwright_insight_1	/Styles.Icon.command.trader_profession_2_insight	
expertise_structure_shipwright_insight_2	/Styles.Icon.command.trader_profession_2_insight	
expertise_structure_architect_hypothesis_1	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_structure_architect_hypothesis_2	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_structure_architect_hypothesis_3	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_structure_architect_hypothesis_4	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_structure_resource_processing_1	/Styles.Icon.command.trader_resource_processing	
expertise_structure_resource_processing_2	/Styles.Icon.command.trader_resource_processing	
expertise_structure_shipwright_hypothesis_1	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_structure_shipwright_hypothesis_2	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_structure_shipwright_hypothesis_3	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_structure_shipwright_hypothesis_4	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_structure_architect_keen_understanding_1	/Styles.Icon.command.trader_profession_1_keen_understanding	
expertise_structure_architect_keen_understanding_2	/Styles.Icon.command.trader_profession_1_keen_understanding	
expertise_structure_resource_refinement_1	/Styles.Icon.command.trader_resource_refinement	
expertise_structure_resource_refinement_2	/Styles.Icon.command.trader_resource_refinement	
expertise_structure_artisan_advanced_theory_1	/Styles.Icon.command.trader_artisan_advanced_theory	
expertise_structure_shipwright_keen_understanding_1	/Styles.Icon.command.trader_profession_2_keen_understanding	
expertise_structure_shipwright_keen_understanding_2	/Styles.Icon.command.trader_profession_2_keen_understanding	
expertise_structure_architect_advanced_theory_1	/Styles.Icon.command.trader_profession_1_advanced_theory	
expertise_structure_architect_schematic_1_1	/Styles.Icon.command.trader_profession_1_first_schematic	
expertise_structure_architect_schematic_2_1	/Styles.Icon.command.trader_profession_1_second_schematic	
expertise_structure_shipwright_schematic_1_1	/Styles.Icon.command.trader_profession_2_first_schematic	
expertise_structure_shipwright_schematic_2_1	/Styles.Icon.command.trader_profession_2_second_schematic	
expertise_structure_shipwright_advanced_theory_1	/Styles.Icon.command.trader_profession_2_advanced_theory	
expertise_munition_weaponsmith_dexterity_1	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_munition_weaponsmith_dexterity_2	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_munition_weaponsmith_dexterity_3	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_munition_weaponsmith_dexterity_4	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_munition_artisan_dexterity_1	/Styles.Icon.command.trader_artisan_dexterity	
expertise_munition_artisan_dexterity_2	/Styles.Icon.command.trader_artisan_dexterity	
expertise_munition_artisan_dexterity_3	/Styles.Icon.command.trader_artisan_dexterity	
expertise_munition_artisan_dexterity_4	/Styles.Icon.command.trader_artisan_dexterity	
expertise_munition_armorsmith_dexterity_1	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_munition_armorsmith_dexterity_2	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_munition_armorsmith_dexterity_3	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_munition_armorsmith_dexterity_4	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_munition_weaponsmith_insight_1	/Styles.Icon.command.trader_profession_1_insight	
expertise_munition_weaponsmith_insight_2	/Styles.Icon.command.trader_profession_1_insight	
expertise_munition_artisan_hypothesis_1	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_munition_artisan_hypothesis_2	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_munition_artisan_hypothesis_3	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_munition_artisan_hypothesis_4	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_munition_armorsmith_insight_1	/Styles.Icon.command.trader_profession_2_insight	
expertise_munition_armorsmith_insight_2	/Styles.Icon.command.trader_profession_2_insight	
expertise_munition_weaponsmith_hypothesis_1	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_munition_weaponsmith_hypothesis_2	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_munition_weaponsmith_hypothesis_3	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_munition_weaponsmith_hypothesis_4	/Styles.Icon.command.trader_profession_1_hypothesis	
expertise_munition_resource_processing_1	/Styles.Icon.command.trader_resource_processing	
expertise_munition_resource_processing_2	/Styles.Icon.command.trader_resource_processing	
expertise_munition_armorsmith_hypothesis_1	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_munition_armorsmith_hypothesis_2	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_munition_armorsmith_hypothesis_3	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_munition_armorsmith_hypothesis_4	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_munition_weaponsmith_keen_understanding_1	/Styles.Icon.command.trader_profession_1_keen_understanding	
expertise_munition_weaponsmith_keen_understanding_2	/Styles.Icon.command.trader_profession_1_keen_understanding	
expertise_munition_resource_refinement_1	/Styles.Icon.command.trader_resource_refinement	
expertise_munition_resource_refinement_2	/Styles.Icon.command.trader_resource_refinement	
expertise_munition_artisan_advanced_theory_1	/Styles.Icon.command.trader_artisan_advanced_theory	
expertise_munition_armorsmith_keen_understanding_1	/Styles.Icon.command.trader_profession_2_keen_understanding	
expertise_munition_armorsmith_keen_understanding_2	/Styles.Icon.command.trader_profession_2_keen_understanding	
expertise_munition_weaponsmith_advanced_theory_1	/Styles.Icon.command.trader_profession_1_advanced_theory	
expertise_munition_weaponsmith_socket_bonus_1	/Styles.Icon.command.trader_profession_1_socket_bonus	
expertise_munition_weaponsmith_attachment_upgrade_1	/Styles.Icon.command.trader_profession_1_attachment_bonus	
expertise_munition_armorsmith_attachment_upgrade_1	/Styles.Icon.command.trader_profession_2_attachment_bonus	
expertise_munition_armorsmith_socket_bonus_1	/Styles.Icon.command.trader_profession_2_socket_bonus	
expertise_munition_armorsmith_advanced_theory_1	/Styles.Icon.command.trader_profession_2_advanced_theory	
expertise_cybernetic_dexterity_1	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_cybernetic_dexterity_2	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_cybernetic_dexterity_3	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_cybernetic_dexterity_4	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_engineering_cybernetic_hypothesis_1	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_engineering_cybernetic_hypothesis_2	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_engineering_cybernetic_hypothesis_3	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_engineering_cybernetic_hypothesis_4	/Styles.Icon.command.trader_profession_2_hypothesis	
expertise_engineering_cybernetic_advanced_theory_1	/Styles.Icon.command.trader_profession_2_advanced_theory	
expertise_engineering_cybernetic_s03_schematics_1	/Styles.Icon.command.cybernetic_s03_schematics	
expertise_engineering_cybernetic_negative_effects_reduction_1	/Styles.Icon.command.cybernetic_armor_effects_reduction	
expertise_engineering_cybernetic_negative_effects_reduction_2	/Styles.Icon.command.cybernetic_armor_effects_reduction	
expertise_engineering_cybernetic_negative_effects_reduction_3	/Styles.Icon.command.cybernetic_armor_effects_reduction	
expertise_engineering_cybernetic_negative_effects_reduction_4	/Styles.Icon.command.cybernetic_armor_effects_reduction	
expertise_engineering_droid_dexterity_1	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_engineering_droid_dexterity_2	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_engineering_droid_dexterity_3	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_engineering_droid_dexterity_4	/Styles.Icon.command.trader_profession_1_dexterity	
expertise_engineering_artisan_dexterity_1	/Styles.Icon.command.trader_artisan_dexterity	
expertise_engineering_artisan_dexterity_2	/Styles.Icon.command.trader_artisan_dexterity	
expertise_engineering_artisan_dexterity_3	/Styles.Icon.command.trader_artisan_dexterity	
expertise_engineering_artisan_dexterity_4	/Styles.Icon.command.trader_artisan_dexterity	
expertise_engineering_flame_jet_1	/Styles.Icon.command.droid_flame_jet	
expertise_engineering_electrical_shock_1	/Styles.Icon.command.droid_electrical_shock	
expertise_engineering_sticky_fuel_1	/Styles.Icon.command.droid_sticky_fuel	
expertise_engineering_sticky_fuel_2	/Styles.Icon.command.droid_sticky_fuel	
expertise_engineering_varied_voltage_1	/Styles.Icon.command.droid_varied_voltage	
expertise_engineering_varied_voltage_2	/Styles.Icon.command.droid_varied_voltage	
expertise_engineering_droideka_shield_1	/Styles.Icon.command.droid_droideka_shield	
expertise_engineering_torturous_needle_1	/Styles.Icon.command.droid_torturous_needle	
expertise_engineering_shield_expansion_1	/Styles.Icon.command.droid_shield_expansion	
expertise_engineering_shield_expansion_2	/Styles.Icon.command.droid_shield_expansion	
expertise_engineering_noxious_spray_1	/Styles.Icon.command.droid_noxious_spray	
expertise_engineering_noxious_spray_2	/Styles.Icon.command.droid_noxious_spray	
expertise_engineering_regenerative_plating_1	/Styles.Icon.command.droid_regenerative_plating	
expertise_engineering_battery_dump_1	/Styles.Icon.command.droid_battery_dump	
expertise_engineering_weaponsmith_dexterity_1	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_engineering_weaponsmith_dexterity_2	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_engineering_weaponsmith_dexterity_3	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_engineering_weaponsmith_dexterity_4	/Styles.Icon.command.trader_profession_2_dexterity	
expertise_engineering_droid_insight_1	/Styles.Icon.command.trader_profession_1_insight	
expertise_engineering_droid_insight_2	/Styles.Icon.command.trader_profession_1_insight	
expertise_engineering_artisan_hypothesis_1	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_engineering_artisan_hypothesis_2	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_engineering_artisan_hypothesis_3	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_engineering_artisan_hypothesis_4	/Styles.Icon.command.trader_artisan_hypothesis	
expertise_engineering_weaponsmith_insight_1	/Styles.Icon.command.trader_profession_2_insight	
expertise_engineering_weaponsmith_insight_2	/Styles.Icon.command.trader_profession_2_insight	
expertise_engineering_droid_hypothesis_1	/Styles.Icon.command.trader_profession_1_hypothesis	
